0,121
0,60
0,151
1,181
1,87
1,167
2,188
2,100
2,278
2,271
3,128
3,73
3,185
3,69
4,132
4,142
4,81
4,211
4,56
5,165
5,262
5,23
6,89
6,295
7,96
7,134
7,296
7,144
7,83
7,179
8,220
9,176
9,162
9,31
9,138
10,104
10,17
10,212
10,20
10,57
11,236
11,207
11,21
11,54
11,285
12,48
12,130
12,47
13,225
13,101
13,154
13,273
13,88
13,282
14,265
14,215
14,241
14,103
15,290
15,143
16,241
16,67
16,103
16,295
17,10
17,20
18,160
18,34
18,101
19,266
19,43
19,155
19,85
20,104
20,17
20,10
20,31
21,257
21,11
21,57
22,202
22,51
22,108
22,263
23,5
23,285
23,262
24,289
24,91
24,259
24,52
25,289
25,35
25,204
25,265
26,297
26,242
26,261
27,35
27,204
28,169
28,122
28,183
28,87
29,249
29,51
29,54
30,36
30,201
30,149
30,280
30,127
31,9
31,138
31,275
31,212
31,20
32,192
32,124
32,141
32,238
33,240
33,260
33,110
34,48
34,18
35,25
35,27
36,280
36,114
36,64
36,30
37,194
37,155
37,180
38,249
38,75
38,61
39,272
39,245
39,260
39,61
40,164
40,182
41,186
41,50
41,71
41,111
42,208
42,295
43,19
43,85
43,183
44,173
44,94
45,75
45,116
45,285
45,262
46,145
46,70
47,131
47,292
47,12
47,237
47,178
48,282
48,12
48,34
48,84
49,99
49,164
49,247
50,41
50,186
50,58
50,290
51,108
51,29
51,22
52,24
52,91
52,93
52,215
53,162
53,171
53,212
54,11
54,29
54,207
55,143
55,219
55,151
56,234
56,4
56,142
57,10
57,187
57,21
58,50
58,111
58,223
59,201
59,287
59,221
59,127
60,0
60,106
60,294
61,267
61,260
61,38
61,39
62,100
62,238
63,163
63,140
63,198
64,184
64,178
64,36
65,252
65,93
65,190
66,68
66,181
66,119
67,16
67,89
67,241
68,264
68,248
68,66
68,119
69,3
69,92
70,137
70,145
70,46
71,186
71,41
71,90
72,200
72,194
73,185
73,3
73,141
73,157
74,139
74,199
75,177
75,146
75,45
75,38
76,218
77,170
77,270
77,82
77,217
77,250
77,191
78,266
79,210
80,227
80,269
81,130
81,4
82,120
82,250
82,77
82,214
83,144
83,267
83,7
84,48
84,202
84,292
84,98
85,43
85,19
85,148
85,180
85,183
86,156
86,229
87,1
87,122
87,148
87,28
88,225
88,13
88,231
89,168
89,67
89,244
89,6
90,176
90,209
90,275
90,71
91,24
91,52
91,93
92,152
92,129
92,139
92,69
93,65
93,251
93,52
93,91
93,190
94,128
94,299
94,44
94,173
95,274
95,189
96,296
96,135
96,7
97,154
97,282
98,107
98,84
98,133
99,49
99,247
100,2
100,196
100,271
100,112
100,62
101,273
101,18
101,13
102,144
102,267
102,172
102,276
103,16
103,241
103,222
103,14
104,10
104,283
104,20
104,247
105,194
105,293
105,175
106,224
106,60
106,213
106,294
107,296
107,98
107,133
108,51
108,263
108,22
108,230
109,157
109,199
110,177
110,153
110,33
111,41
111,58
111,174
112,208
112,100
112,189
113,191
113,217
113,166
113,255
114,235
114,36
114,117
115,258
115,151
116,249
116,45
117,114
117,254
118,137
118,205
118,145
118,210
118,277
119,264
119,66
119,219
119,68
120,82
120,214
121,0
121,232
121,290
121,151
122,28
122,260
122,245
122,87
123,256
123,217
123,291
124,32
124,233
124,128
124,141
125,203
125,173
125,278
126,169
126,268
127,280
127,59
127,30
128,3
128,173
128,152
128,185
128,124
128,94
129,152
129,299
129,92
130,132
130,235
130,12
130,81
130,254
131,184
131,235
131,47
132,130
132,211
132,4
133,249
133,98
133,107
134,7
134,135
135,96
135,267
135,134
136,284
137,118
137,205
137,70
138,9
138,162
138,212
138,31
139,74
139,223
139,92
139,199
140,284
140,198
140,63
141,32
141,73
141,124
141,157
142,56
142,234
142,4
143,232
143,55
143,15
144,83
144,179
144,102
144,7
145,70
145,118
145,46
146,193
146,153
146,75
146,260
147,257
147,225
147,159
148,183
148,180
148,85
148,87
149,205
149,201
149,221
149,30
150,268
150,172
150,245
151,0
151,121
151,115
151,55
152,128
152,129
152,92
153,193
153,146
153,177
153,110
154,97
154,282
154,13
155,266
155,19
155,37
155,239
156,86
156,243
156,229
156,214
157,73
157,109
157,141
158,176
158,171
158,189
159,257
159,187
159,220
159,147
160,18
160,206
160,230
161,240
161,227
161,165
162,9
162,138
162,171
162,53
163,252
163,166
163,198
163,63
164,40
164,49
164,213
165,161
165,269
165,5
165,262
166,291
166,228
166,163
166,198
166,113
167,1
167,293
167,181
168,208
168,89
168,244
169,28
169,126
170,256
170,77
170,261
171,162
171,53
171,158
172,102
172,245
172,150
173,128
173,203
173,44
173,271
173,125
173,94
174,299
174,111
175,288
175,105
175,293
175,248
176,9
176,299
176,209
176,90
176,158
177,193
177,153
177,75
177,110
178,64
178,237
178,197
178,47
179,144
179,210
179,7
180,85
180,148
180,37
181,1
181,66
181,227
181,167
181,298
182,216
182,40
182,275
183,28
183,43
183,148
183,85
184,64
184,131
185,128
185,73
185,3
186,41
186,50
186,71
187,57
187,220
187,159
188,2
188,238
188,278
189,112
189,229
189,158
189,95
190,65
190,218
190,251
190,93
191,113
191,77
191,222
192,32
192,196
192,238
193,177
193,153
193,146
194,72
194,105
194,37
195,196
196,192
196,195
196,100
197,178
197,237
198,163
198,166
198,140
198,284
198,63
199,74
199,139
199,109
200,72
201,221
201,59
201,149
201,30
202,84
202,22
203,125
203,173
203,246
204,25
204,27
204,244
205,137
205,277
205,118
205,149
205,221
206,160
206,263
207,11
207,285
207,54
208,168
208,42
208,112
208,274
208,243
209,176
209,90
209,275
210,226
210,179
210,118
210,79
211,132
211,282
211,234
211,4
212,10
212,31
212,53
212,138
213,224
213,106
213,164
214,82
214,220
214,120
214,250
214,156
215,259
215,52
215,14
216,290
216,275
216,182
217,256
217,113
217,123
217,77
218,76
218,251
218,252
218,190
218,255
219,264
219,119
219,55
220,8
220,187
220,214
220,159
221,205
221,201
221,59
221,149
222,103
222,270
222,191
223,58
223,139
224,106
224,213
224,247
225,88
225,147
225,13
226,210
227,80
227,161
227,269
227,181
228,166
229,274
229,243
229,86
229,156
229,189
230,160
230,273
230,108
230,253
231,88
231,297
231,234
232,121
232,143
233,124
234,231
234,297
234,142
234,242
234,211
234,56
235,130
235,131
235,254
235,114
236,11
236,283
237,178
237,279
237,197
237,47
238,32
238,192
238,246
238,188
238,62
239,155
240,281
240,161
240,33
241,16
241,67
241,14
241,103
242,297
242,26
242,234
243,208
243,274
243,156
243,229
244,168
244,89
244,204
245,39
245,172
245,272
245,150
245,122
246,203
246,238
246,278
247,224
