0,8
0,25
0,10
0,12
1,41
1,31
1,20
1,15
2,18
2,28
3,36
3,39
3,7
4,48
4,17
4,34
4,35
5,45
5,30
6,49
6,13
6,38
7,49
7,3
7,36
7,13
8,40
8,25
8,10
8,0
9,16
9,42
9,37
9,23
10,24
10,0
10,8
10,47
11,27
11,44
12,40
12,25
12,21
12,0
13,36
13,6
13,7
14,39
14,42
14,16
14,19
14,26
14,29
15,40
15,1
15,20
16,9
16,14
17,43
17,4
17,47
18,2
18,28
18,22
19,33
19,27
19,14
20,40
20,1
20,15
21,12
21,22
21,47
22,32
22,18
22,21
22,46
23,9
23,36
23,39
24,10
24,43
24,47
25,8
25,0
25,12
26,33
26,35
26,14
27,19
27,33
27,11
27,44
28,49
28,2
28,18
28,38
29,34
29,14
30,41
30,5
30,45
31,32
31,1
31,46
31,41
32,31
32,46
32,22
33,27
33,26
33,19
34,4
34,29
35,48
35,26
35,4
36,3
36,37
36,7
36,13
36,23
37,9
37,36
38,28
38,6
39,42
39,3
39,14
39,23
40,8
40,20
40,12
40,15
41,1
41,30
41,31
42,9
42,14
42,39
43,24
43,17
43,47
44,27
44,11
45,5
45,30
46,32
46,22
46,31
47,10
47,43
47,17
47,21
47,24
48,35
48,4
49,28
49,6
49,7
